GeneID	HISAT2.on.data.32..aligned.reads..BAM.	HISAT2.on.data.33..aligned.reads..BAM.	HISAT2.on.data.34..aligned.reads..BAM.	HISAT2.on.data.29..aligned.reads..BAM.	HISAT2.on.data.30..aligned.reads..BAM.	HISAT2.on.data.31..aligned.reads..BAM.
645359	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
101060301	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	1.61817470626688	0.770218796434557
343070	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
400736	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
391003	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
343068	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
391002	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
645382	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
653619	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
729528	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
645414	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
391004	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
645425	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
126755	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
10630	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
7799	4.9452578275705	4.70333019683877	2.77715475154689	2.77715475154689	4.92393707066775	2.42459708934037
23254	4.25010829683247	3.5165415113938	3.58549780784661	3.58549780784661	3.65766428869768	1.39030664871616
200197	1.62825358209048	1.92310397923006	3.09954405997194	3.09954405997194	0.770218796434557	0.770218796434557
55092	7.01351118742874	4.98263243883185	5.17133808230253	5.17133808230253	4.85759481971711	5.29476644321388
